gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.613432836,0.007050542,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.253521127,1,0,1,0,1,1,1,1,1,0.879104478,0.221053543,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.887323944,1,0,0,1,1,1,1,1,1,0.837810945,0.765670436,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.276119403,0.007581352,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069651741,0.000744288,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0.845070423,1,0,0,0,0,0,0,0,0,0.014925373,0.127555966,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.394366197,1,0,0,0,0,0,0,0,0,0.017412935,0.060148858,0,0,1,0,1,0,0,0,1,0,0
0,1,1,0,0.309859155,1,1,0,0,0,0,0,1,0,0.682089552,0.225830833,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.788732394,0,0,1,1,1,0,1,1,1,0.402985075,0.394489961,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,0,1,1,1,1,0,0,0,0.268656716,0.360143088,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0.915492958,0,0,1,1,1,1,1,0,1,0.38159204,0.435079622,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,0.901408451,1,1,0,1,1,1,1,1,1,0.656218905,0.612243249,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.098591549,1,0,0,0,0,0,1,0,1,0.614427861,0.069905377,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.042253521,1,0,0,0,0,0,0,0,1,0.51641791,0.028796446,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.985915493,1,1,0,0,0,0,0,0,0,0.064676617,0.209796907,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.019402985,0.000161551,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.042253521,1,0,0,0,0,1,0,0,0,0.31641791,0.018526425,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.154929577,1,0,0,0,0,0,0,0,1,0.010945274,0.023142165,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.323943662,0,0,1,0,0,0,1,1,1,0.321890547,0.146543965,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.422535211,1,0,1,0,1,1,1,1,1,0.625870647,0.291593584,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.367661692,0.004200323,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.408450704,1,1,0,0,0,1,0,1,1,0.712935323,0.31206439,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.647887324,1,1,1,1,0,1,1,1,1,0.667164179,0.471780522,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.746478873,1,1,1,1,0,1,1,1,1,0.893034826,0.662572121,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.690140845,1,0,1,1,0,1,0,1,1,0.748756219,0.545661205,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.660199005,0.007592892,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.019900498,0.178640665,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.394366197,1,1,0,0,0,0,0,0,0,0.068656716,0.078836834,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,0.014084507,1,1,0,1,0,0,0,0,1,0.359701493,0.010997,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.126760563,0,0,0,0,0,1,0,0,1,0.112935323,0.032339026,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.23943662,1,1,0,0,0,0,0,0,1,0.546268657,0.148528733,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.14084507,1,0,0,1,0,0,1,1,1,0.763681592,0.127105931,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.211267606,1,0,0,0,0,0,0,0,0,0.014925373,0.030642742,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,1,1,0,1,1,1,1,1,0,0.680099502,0.730636972,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,1,1,0,1,1,1,1,1,0,0.904975124,0.906935149,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.563380282,1,0,1,0,0,1,1,1,1,0.561691542,0.365664667,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,0.901408451,1,0,1,1,1,0,0,1,0,0.757711443,0.704748442,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.169014085,1,0,0,1,1,0,0,0,1,0.363681592,0.082217863,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.042253521,1,0,1,0,0,0,0,0,0,0.568159204,0.029379183,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.563380282,1,1,0,0,1,0,0,1,0,0.465174129,0.289983845,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0.197183099,1,0,0,1,0,0,0,0,1,0.558706468,0.121797831,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.301492537,0.003432956,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.577464789,1,1,1,1,1,0,0,1,1,0.803482587,0.493843757,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.704225352,1,0,1,1,1,0,1,0,1,0.748756219,0.530896607,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.014084507,1,0,0,0,0,0,0,0,0,0.518905473,0.014810755,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.21840796,0.002469421,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.436619718,1,1,0,1,1,1,1,1,0,0.651243781,0.301696284,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.126760563,1,0,0,0,0,0,0,0,1,0.015920398,0.020107316,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.929577465,0,0,0,1,1,1,1,1,1,0.410945274,0.471393953,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0.845070423,1,1,1,1,1,1,1,1,0,0.963681592,0.806525502,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.690140845,1,1,1,1,1,1,1,1,0,0.956218905,0.666085853,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.014084507,1,0,0,0,0,0,0,0,1,0.262189055,0.007125548,1,0,0,1,0,0,0,1,0,0,1
1,1,1,0,0.394366197,0,0,1,0,1,0,0,1,1,0.266169154,0.139608816,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.028169014,0,0,0,0,1,0,0,1,1,0.227860697,0.013085622,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.169014085,1,1,0,1,1,0,1,1,1,0.882089552,0.155261943,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.788732394,1,1,0,1,0,0,0,1,1,0.712437811,0.566183937,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.422535211,0,0,1,1,0,1,0,1,1,0.314427861,0.173240249,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.61971831,1,1,1,1,1,1,1,1,0,0.945771144,0.578519502,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.845070423,1,1,1,1,1,1,1,1,0,0.695024876,0.635581583,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.690140845,1,1,0,0,0,0,0,0,0,0.066169154,0.135754673,0,0,1,0,0,1,1,0,0,0,0
1,1,0,0,0.253521127,1,0,1,1,0,1,1,1,1,0.86318408,0.229454189,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0.816901408,1,0,0,0,0,0,0,0,0,0.010945274,0.124717286,0,0,1,0,0,1,0,0,0,1,1
1,0,1,0,0.985915493,1,1,0,0,0,0,0,0,1,0.059701493,0.197801754,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.211267606,1,0,0,0,0,1,1,1,1,0.758208955,0.172213247,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.788732394,1,0,1,1,0,1,0,0,1,0.412935323,0.395955458,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065174129,0.000692361,1,0,0,1,0,0,1,0,0,0,1
0,1,1,0,0.267605634,1,1,0,1,0,1,1,1,0,0.88358209,0.248471036,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.520895522,0.005977383,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,0.056338028,1,1,0,1,0,1,0,0,1,0.668159204,0.044114932,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.718309859,1,1,0,1,1,0,1,1,1,0.863681592,0.646901685,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.281690141,1,0,1,1,0,0,0,1,1,0.464676617,0.152434803,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.183098592,0,0,0,0,1,1,1,1,1,0.365671642,0.086908608,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.056338028,1,0,0,1,0,0,0,0,0,0.321393035,0.026073159,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.070422535,1,0,1,1,0,0,0,0,0,0.367164179,0.035091161,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.126760563,1,0,0,1,0,0,0,0,0,0.327860697,0.05532541,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.071144279,0.000761597,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.943661972,1,1,1,0,0,0,0,0,0,0.360199005,0.423372952,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.23943662,1,0,0,0,1,0,1,1,0,0.765174129,0.203225248,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.295774648,1,1,0,0,0,0,0,0,1,0.574626866,0.203646434,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.267605634,1,0,0,0,0,0,0,0,1,0.259701493,0.104817678,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.514925373,0.005908147,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.098591549,1,0,0,1,0,0,0,0,1,0.559701493,0.067822525,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.126760563,1,0,0,0,0,0,0,0,1,0.264676617,0.048072929,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0,0.323943662,1,1,0,0,0,0,0,0,1,0.575621891,0.195465036,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.478873239,1,0,1,1,1,0,0,0,0,0.427363184,0.231063928,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.309859155,1,0,0,1,1,1,0,0,0,0.682089552,0.221786291,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.070422535,1,0,0,0,0,0,1,1,1,0.707462687,0.063351027,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.154929577,1,0,0,0,0,0,0,0,0,0.014427861,0.023257558,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.019900498,0.000167321,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.985915493,1,0,0,0,1,0,0,0,0,0.575124378,0.625161551,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.478873239,1,1,0,0,1,0,1,1,1,0.821393035,0.39449573,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.549295775,1,1,0,0,1,0,1,1,1,0.560199005,0.345828525,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.550746269,0.006323563,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.309859155,1,0,0,0,0,0,1,1,1,0.464179104,0.172051696,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.042253521,1,1,0,0,0,0,1,1,1,0.768159204,0.043537964,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.042253521,1,0,0,0,1,1,0,1,1,0.717910448,0.038985691,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.943661972,0,0,0,1,1,1,1,1,0,0.41840796,0.47198246,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.521126761,1,1,0,1,0,0,0,0,1,0.632835821,0.360362336,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.718309859,1,1,0,0,0,0,0,0,0,0.065174129,0.139660743,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0.436619718,1,1,0,0,0,0,0,0,1,0.563681592,0.263622202,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.394366197,1,0,0,0,1,1,1,1,0,0.570149254,0.234894992,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0.521126761,1,1,0,1,0,0,1,1,0,0.824875622,0.42961574,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0.661971831,1,1,1,0,1,0,1,1,1,0.60199005,0.422761366,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.009950249,5.19E-05,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.295774648,1,0,1,0,0,1,0,1,1,0.704477612,0.215491576,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.591549296,1,1,1,1,1,1,1,1,0,0.96318408,0.562693284,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.056338028,1,0,0,0,0,0,0,0,1,0.508457711,0.037249019,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.056338028,1,0,0,0,0,0,1,0,1,0.62039801,0.045782368,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.704225352,1,1,1,1,0,1,1,1,0,0.913432836,0.654004154,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.985915493,1,0,0,0,0,0,0,0,1,0.01641791,0.154200323,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.521126761,1,0,1,1,0,1,1,1,0,0.617412935,0.350778906,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0.323943662,1,0,0,0,1,0,1,1,1,0.745273632,0.255279252,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.478873239,1,1,0,0,0,1,1,0,1,0.728855721,0.37128433,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0.746478873,1,1,1,1,0,1,1,1,0,0.63880597,0.499803831,1,0,0,0,1,0,1,0,0,0,1
1,0,1,1,1,0,0,0,1,1,1,1,1,1,0.415422886,0.489868451,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.264179104,0.003000231,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0.112676056,1,0,1,0,0,0,0,0,0,0.30199005,0.046561274,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.957746479,0,0,1,1,0,1,1,1,1,0.415920398,0.4797946,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.718309859,1,1,0,1,0,1,1,1,1,0.840298507,0.590733903,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0.14084507,1,0,0,0,0,1,1,0,1,0.643283582,0.099382645,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.51840796,0.013876067,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1,0.38028169,0,0,0,0,0,0,1,0,1,0.175621891,0.110183476,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0.225352113,1,1,0,0,1,0,0,0,1,0.64079602,0.167464805,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.478873239,1,0,0,0,0,0,0,0,1,0.015920398,0.083146781,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.098591549,1,0,0,0,0,0,0,0,1,0.009452736,0.016518578,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.633802817,1,1,0,1,1,0,1,0,1,0.762686567,0.508210247,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.084507042,1,1,0,0,0,0,0,0,1,0.553233831,0.056825525,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014084507,1,1,0,0,1,0,0,0,0,0.62039801,0.015808908,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.943661972,1,1,0,1,1,1,0,1,1,0.572636816,0.608717978,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.591549296,1,1,0,1,1,0,1,1,1,0.85920398,0.547086314,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0.943661972,1,1,1,1,1,1,1,1,1,0.695522388,0.707321717,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.492957746,1,0,0,1,0,0,1,1,1,0.761691542,0.409283406,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,0.873239437,1,1,0,1,1,0,1,1,1,0.847263682,0.759773829,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.436619718,1,0,0,1,0,1,0,0,0,0.362189055,0.209012232,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0.985915493,1,1,1,1,1,1,1,1,0,0.671641791,0.716016617,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.915492958,1,1,1,1,1,0,0,0,1,0.489552239,0.518099469,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.873239437,1,0,0,0,0,0,0,0,0,0.02238806,0.151090468,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.563380282,1,0,0,0,0,0,0,0,1,0.019900498,0.097645973,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.535820896,0.006150473,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.014084507,1,0,0,0,0,0,1,1,1,0.717910448,0.017239788,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.971830986,1,0,0,0,0,0,0,0,0,0.011940299,0.148246019,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.309859155,0,0,0,0,0,0,1,1,1,0.265671642,0.112860605,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0.887323944,1,0,1,1,1,0,0,1,0,0.78358209,0.739914609,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0.507042254,1,1,1,0,1,1,0,0,1,0.443283582,0.260783522,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.225352113,1,0,0,0,0,0,0,0,0,0.262189055,0.076459728,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.084507042,1,0,0,0,0,0,1,1,1,0.705472637,0.064106854,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.042253521,1,1,0,1,1,0,0,0,1,0.662189055,0.040745442,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.281690141,0,0,1,0,0,0,1,0,1,0.235323383,0.094772675,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.126760563,1,0,0,0,0,0,0,1,1,0.616915423,0.095453496,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.211267606,1,1,1,0,0,0,0,0,1,0.356716418,0.100415417,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0.887323944,1,1,0,1,0,1,1,1,1,0.865671642,0.785206554,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.366197183,0,0,1,0,0,0,0,0,0,0.124378109,0.090733903,1,0,0,1,0,0,0,1,0,0,1
0,0,1,1,0.577464789,1,1,1,0,0,0,1,1,0,0.784577114,0.461337411,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.056338028,1,0,0,0,0,0,0,0,0,0.019402985,0.007494807,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.563380282,1,0,0,1,0,1,1,1,1,0.801492537,0.454690745,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,0.802816901,1,0,0,0,1,0,0,0,0,0.318905473,0.329996538,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.647887324,1,0,0,0,0,0,0,0,1,0.022885572,0.106958228,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.23943662,1,0,0,0,0,1,0,0,1,0.573631841,0.156271636,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.056338028,1,0,0,0,1,0,1,1,0,0.778606965,0.054667667,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.309859155,1,0,1,0,0,0,0,1,1,0.414925373,0.160073852,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008955224,4.04E-05,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0.985915493,1,1,0,0,1,0,1,1,1,0.8,0.801298177,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.93880597,0.935593123,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0.450704225,1,0,0,0,0,0,0,0,0,0.023383085,0.07748096,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.014084507,1,1,0,0,0,0,1,0,1,0.670646766,0.018774521,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.323943662,0,0,1,0,0,1,0,0,0,0.174129353,0.093699515,1,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.774647887,1,1,0,1,1,1,0,1,1,0.810945274,0.645003462,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.507042254,1,0,0,1,0,0,1,1,1,0.774626866,0.418647588,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.591549296,1,1,0,1,1,1,1,1,0,0.665174129,0.420430418,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070646766,0.000755827,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.338028169,1,1,0,0,1,1,1,1,1,0.862686567,0.293987999,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.845070423,1,1,1,1,1,1,1,1,0,0.710447761,0.610420032,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.225352113,1,1,0,0,1,1,0,0,0,0.68159204,0.160564274,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.563380282,1,0,0,1,1,1,0,0,1,0.676119403,0.383135241,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.32238806,0.003675283,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.46318408,0.543912993,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.72238806,0.008314101,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.661971831,1,1,0,1,1,0,1,1,1,0.894029851,0.582581352,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,0.14084507,1,0,0,0,0,0,0,0,0,0.016915423,0.022611355,0,0,1,1,0,0,0,0,0,1,1
1,1,1,0,0.76056338,1,1,0,1,1,0,0,0,1,0.668656716,0.560339257,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.577464789,0,0,1,1,1,1,0,1,1,0.36318408,0.268826448,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.605633803,1,1,0,0,1,0,0,1,1,0.717910448,0.46667436,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.256218905,0.002907916,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.366197183,1,1,0,0,0,0,1,1,1,0.769651741,0.297305562,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0,0.366197183,1,1,0,1,1,1,1,1,1,0.662189055,0.264337641,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.25920398,0.008135241,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.253521127,1,0,0,0,0,0,0,0,0,0.01641791,0.04024348,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0.577464789,1,1,0,0,0,0,1,1,1,0.764179104,0.453000231,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.915492958,1,1,1,1,1,1,1,1,1,0.714427861,0.686262405,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0,0.450704225,1,1,1,0,1,1,1,1,1,0.911940299,0.424174937,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.464788732,1,0,0,1,0,0,0,0,1,0.554228856,0.289135703,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0,0.450704225,0,0,0,0,1,1,1,1,1,0.361691542,0.205965844,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0.309859155,1,0,0,0,0,0,0,0,0,0.017910448,0.045730441,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.436619718,1,0,0,0,0,0,0,0,0,0.014925373,0.06985345,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.14084507,1,0,0,0,0,0,0,0,0,0.017910448,0.025259635,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.957746479,1,1,0,0,1,0,1,1,1,0.807960199,0.806462036,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0.943661972,1,0,1,0,0,1,0,0,0,0.374626866,0.441957074,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.267605634,1,0,0,0,0,0,0,0,1,0.014427861,0.046226633,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.015422886,0.167314793,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1,0.830985915,1,1,1,0,1,0,1,0,1,0.767661692,0.668497577,0,1,0,0,1,0,1,0,0,0,0
0,1,1,1,0.436619718,1,0,0,1,0,0,1,1,1,0.753233831,0.328023309,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.01641791,0.000126933,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.013432836,9.23E-05,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0,0.028169014,1,1,0,1,0,0,0,0,1,0.627860697,0.024798061,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.633802817,1,1,0,0,0,0,0,0,1,0.061691542,0.120857374,0,0,1,0,1,0,1,0,0,0,0
1,0,1,0,0.394366197,1,1,0,0,0,0,0,0,1,0.564179104,0.245816986,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.704225352,1,1,0,1,1,1,0,0,1,0.687562189,0.513985691,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,0.661971831,1,0,0,0,0,0,0,0,1,0.521393035,0.4069063,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,0.211267606,1,0,0,1,0,0,0,0,0,0.547263682,0.13581237,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,0.971830986,1,1,0,1,1,1,0,1,1,0.800497512,0.789303023,0,1,0,0,0,1,1,0,0,0,0
